"","personalWeight","sex","race","state","hisp","tech"
"35474",56,"Male","White","Ohio","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"35475",98,"Male","Asian","Texas","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35476",190,"Male","Asian","Massachusetts","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35477",112,"Female","White","Texas","1","CMM-NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
"35478",46,"Male","White","Nevada","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"35479",282,"Female","White","Michigan","1","CMM-DATABASE ADMINISTRATORS"
"35480",211,"Female","White","West Virginia","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"35481",241,"Male","White","Georgia","1","CMM-COMPUTER PROGRAMMERS"
"35482",95,"Male","Black","Texas","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"35483",46,"Male","White","New Jersey","1","CMM-COMPUTER PROGRAMMERS"
"35484",129,"Female","Hispanic","Texas","2","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"35485",59,"Male","White","Florida","1","CMM-COMPUTER PROGRAMMERS"
"35486",67,"Female","Asian","Utah","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35487",220,"Male","White","Louisiana","1","ENG-ELECTRICAL AND ELECTRONICS ENGINEERS"
"35488",94,"Female","Two or More Races","Hawaii","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"35489",22,"Male","White","Arkansas","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"35490",55,"Male","White","California","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"35491",52,"Male","White","Pennsylvania","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35492",66,"Male","Black","Colorado","1","CMM-NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
"35493",84,"Male","Asian","Florida","1","CMM-COMPUTER PROGRAMMERS"
"35494",116,"Male","White","Ohio","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35495",48,"Male","Asian","New York","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35496",59,"Male","White","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35497",94,"Female","White","Nebraska","1","CMM-COMPUTER PROGRAMMERS"
"35498",33,"Female","Black","New Jersey","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"35499",126,"Male","White","Michigan","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"35500",53,"Male","Asian","Texas","1","CMM-DATABASE ADMINISTRATORS"
"35501",12,"Male","White","Ohio","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"35502",221,"Male","White","Idaho","1","CMM-COMPUTER PROGRAMMERS"
"35503",46,"Male","Asian","New Jersey","1","CMM-DATABASE ADMINISTRATORS"
"35504",586,"Male","Asian","California","1","CMM-COMPUTER PROGRAMMERS"
"35505",50,"Female","White","South Carolina","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"35506",185,"Female","White","Georgia","1","CMM-COMPUTER PROGRAMMERS"
"35507",174,"Female","White","Pennsylvania","1","CMM-COMPUTER PROGRAMMERS"
"35508",62,"Female","White","Massachusetts","1","ENG-ELECTRICAL AND ELECTRONICS ENGINEERS"
"35509",77,"Male","White","Georgia","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"35510",64,"Male","White","Massachusetts","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35511",78,"Male","White","New Jersey","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"35512",72,"Male","White","New Jersey","1","CMM-NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
"35513",106,"Female","Asian","California","1","CMM-DATABASE ADMINISTRATORS"
"35514",274,"Male","White","Washington","1","CMM-DATABASE ADMINISTRATORS"
"35515",60,"Male","White","Virginia","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35516",60,"Female","White","New Jersey","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"35517",112,"Female","White","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35518",69,"Male","White","Utah","1","ENG-ELECTRICAL AND ELECTRONICS ENGINEERS"
"35519",39,"Female","Hispanic","California","2","CMM-COMPUTER SYSTEMS ANALYSTS"
"35520",33,"Male","White","Pennsylvania","1","CMM-DATABASE ADMINISTRATORS"
"35521",93,"Male","White","Texas","1","ENG-ELECTRICAL AND ELECTRONICS ENGINEERS"
"35522",116,"Male","Black","Texas","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35523",297,"Male","Asian","Illinois","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35524",116,"Male","White","Arizona","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"35525",67,"Male","White","Ohio","1","CMM-WEB DEVELOPERS"
"35526",107,"Male","White","Illinois","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"35527",120,"Female","Asian","New York","1","CMM-NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
"35528",168,"Male","White","Arizona","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"35529",75,"Female","White","Iowa","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35530",60,"Male","White","North Carolina","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"35531",114,"Male","White","North Carolina","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35532",56,"Female","White","Nevada","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"35533",282,"Female","Two or More Races","Minnesota","1","CMM-COMPUTER PROGRAMMERS"
"35534",69,"Male","White","Tennessee","1","CMM-COMPUTER NETWORK ARCHITECTS"
"35535",199,"Male","White","North Dakota","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35536",94,"Male","White","Arizona","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"35537",158,"Male","White","Texas","1","CMM-NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
"35538",86,"Male","White","Texas","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"35539",50,"Male","Asian","Michigan","1","CMM-NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
"35540",103,"Male","White","Illinois","1","CMM-COMPUTER NETWORK ARCHITECTS"
"35541",72,"Female","White","Virginia","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"35542",45,"Male","Hispanic","California","2","CMM-DATABASE ADMINISTRATORS"
"35543",62,"Male","White","Colorado","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35544",115,"Female","White","Minnesota","1","CMM-COMPUTER PROGRAMMERS"
"35545",90,"Male","Asian","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35546",62,"Female","Hispanic","New Jersey","2","CMM-NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
"35547",249,"Male","White","Utah","1","CMM-WEB DEVELOPERS"
"35548",42,"Male","Asian","California","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"35549",36,"Male","White","Tennessee","1","CMM-COMPUTER NETWORK ARCHITECTS"
"35550",211,"Female","Black","District of Columbia","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"35551",43,"Male","Asian","New York","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"35552",287,"Male","Black","Texas","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"35553",88,"Male","White","Tennessee","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"35554",51,"Male","White","Texas","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"35555",121,"Male","White","Oregon","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"35556",2,"Male","White","West Virginia","1","CMM-NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
"35557",52,"Male","White","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35558",179,"Male","White","Pennsylvania","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35559",69,"Male","White","Texas","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"35560",139,"Male","Two or More Races","Texas","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"35561",124,"Male","Asian","California","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"35562",106,"Male","White","Texas","1","CMM-INFORMATION SECURITY ANALYSTS"
"35563",71,"Male","Black","Texas","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"35564",95,"Male","Black","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35565",32,"Male","White","Florida","1","CMM-COMPUTER PROGRAMMERS"
"35566",74,"Male","White","Rhode Island","1","CMM-COMPUTER NETWORK ARCHITECTS"
"35567",39,"Female","White","Wisconsin","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"35568",40,"Male","White","Wisconsin","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"35569",37,"Male","White","Arizona","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35570",97,"Male","White","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35571",56,"Male","White","New Jersey","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35572",42,"Male","White","Florida","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"35573",87,"Male","Asian","New York","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"35574",71,"Male","White","Washington","1","CMM-NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
"35575",117,"Male","White","Arizona","1","ENG-ELECTRICAL AND ELECTRONICS ENGINEERS"
"35576",65,"Male","White","Pennsylvania","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"35577",84,"Female","Hispanic","Delaware","23","CMM-WEB DEVELOPERS"
"35578",86,"Male","White","Utah","1","CMM-COMPUTER PROGRAMMERS"
"35579",66,"Male","Two or More Races","Georgia","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"35580",216,"Male","White","Massachusetts","1","ENG-ELECTRICAL AND ELECTRONICS ENGINEERS"
"35581",71,"Male","Black","New Jersey","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"35582",113,"Male","Asian","North Carolina","1","CMM-COMPUTER PROGRAMMERS"
"35583",548,"Male","Black","Minnesota","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"35584",119,"Male","Two or More Races","Illinois","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35585",67,"Female","White","South Carolina","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35586",90,"Female","Asian","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35587",72,"Male","Hispanic","Virginia","2","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35588",86,"Male","White","Virginia","1","CMM-COMPUTER PROGRAMMERS"
"35589",143,"Male","White","Idaho","1","CMM-COMPUTER NETWORK ARCHITECTS"
"35590",267,"Female","White","South Carolina","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"35591",246,"Male","White","Washington","1","CMM-COMPUTER PROGRAMMERS"
"35592",103,"Female","Asian","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35593",69,"Male","White","Colorado","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"35594",86,"Female","Some other race alone","Florida","1","CMM-COMPUTER PROGRAMMERS"
"35595",109,"Male","Hispanic","Minnesota","2","CMM-COMPUTER NETWORK ARCHITECTS"
"35596",75,"Male","White","Texas","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"35597",136,"Male","White","Nevada","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"35598",141,"Male","White","Maryland","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"35599",135,"Male","Asian","California","1","CMM-WEB DEVELOPERS"
"35600",84,"Male","White","Louisiana","1","CMM-COMPUTER NETWORK ARCHITECTS"
"35601",242,"Male","Black","Oklahoma","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"35602",82,"Male","Asian","New York","1","CMM-COMPUTER PROGRAMMERS"
"35603",61,"Male","Black","Pennsylvania","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"35604",79,"Female","White","Colorado","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35605",113,"Female","Hispanic","Texas","2","CMM-COMPUTER SUPPORT SPECIALISTS"
"35606",16,"Male","Asian","California","1","CMM-NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
"35607",157,"Male","White","Colorado","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"35608",41,"Male","White","California","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"35609",83,"Female","White","Colorado","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35610",61,"Male","Asian","Georgia","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"35611",53,"Female","Asian","Georgia","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"35612",70,"Male","White","Ohio","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"35613",50,"Male","White","North Carolina","1","CMM-INFORMATION SECURITY ANALYSTS"
"35614",33,"Male","Asian","Hawaii","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"35615",81,"Male","Asian","Illinois","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35616",29,"Male","White","South Carolina","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"35617",99,"Male","White","Texas","1","CMM-COMPUTER PROGRAMMERS"
"35618",122,"Male","Asian","Illinois","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35619",69,"Female","White","Tennessee","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"35620",97,"Female","White","Tennessee","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"35621",69,"Male","White","Washington","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35622",48,"Female","White","Ohio","1","CMM-COMPUTER PROGRAMMERS"
"35623",56,"Male","White","Vermont","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"35624",103,"Female","Asian","Illinois","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"35625",107,"Male","Hispanic","Texas","2","CMM-COMPUTER SUPPORT SPECIALISTS"
"35626",61,"Male","Hispanic","North Carolina","2","CMM-COMPUTER SUPPORT SPECIALISTS"
"35627",60,"Male","Asian","Georgia","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"35628",108,"Female","White","Michigan","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"35629",104,"Male","White","Washington","1","CMM-COMPUTER PROGRAMMERS"
"35630",79,"Male","White","Iowa","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"35631",165,"Male","Asian","California","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"35632",102,"Male","White","New York","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"35633",75,"Male","White","Iowa","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"35634",221,"Male","Hispanic","Florida","4","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35635",66,"Female","White","New Hampshire","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"35636",198,"Male","Asian","Illinois","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"35637",45,"Male","White","North Carolina","1","CMM-COMPUTER NETWORK ARCHITECTS"
"35638",101,"Female","Black","Virginia","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"35639",51,"Male","Asian","California","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"35640",56,"Male","White","Arizona","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35641",63,"Male","Asian","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35642",93,"Male","White","Pennsylvania","1","CMM-COMPUTER PROGRAMMERS"
"35643",134,"Male","Asian","Missouri","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"35644",38,"Male","White","Iowa","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35645",38,"Male","White","Massachusetts","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"35646",84,"Male","White","Pennsylvania","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"35647",124,"Female","White","Indiana","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35648",105,"Male","Asian","New Jersey","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"35649",380,"Female","Asian","California","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"35650",72,"Male","White","New Jersey","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"35651",72,"Female","White","Virginia","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35652",73,"Male","White","Colorado","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35653",112,"Male","White","California","1","ENG-ELECTRICAL AND ELECTRONICS ENGINEERS"
"35654",93,"Female","Hispanic","New York","2","CMM-COMPUTER SYSTEMS ANALYSTS"
"35655",66,"Male","White","Maryland","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"35656",144,"Male","White","Illinois","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35657",78,"Male","White","Colorado","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35658",55,"Male","White","Massachusetts","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35659",116,"Female","Black","Maryland","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"35660",140,"Male","White","Florida","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35661",202,"Male","White","Texas","1","CMM-WEB DEVELOPERS"
"35662",102,"Female","White","Florida","1","CMM-WEB DEVELOPERS"
"35663",132,"Male","White","Nevada","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35664",64,"Male","White","Virginia","1","CMM-COMPUTER AND INFORMATION RESEARCH SCIENTISTS"
"35665",43,"Male","White","Texas","1","CMM-COMPUTER PROGRAMMERS"
"35666",79,"Male","Asian","Virginia","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35667",129,"Female","Asian","California","1","CMM-COMPUTER PROGRAMMERS"
"35668",71,"Female","White","Illinois","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"35669",148,"Female","Asian","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35670",46,"Male","Asian","New York","1","CMM-COMPUTER PROGRAMMERS"
"35671",45,"Male","Asian","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35672",117,"Male","White","South Carolina","1","ENG-ELECTRICAL AND ELECTRONICS ENGINEERS"
"35673",38,"Female","White","South Dakota","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35674",128,"Female","White","Washington","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35675",57,"Male","Hispanic","California","3","CMM-INFORMATION SECURITY ANALYSTS"
"35676",44,"Male","White","Florida","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35677",275,"Male","White","Colorado","1","ENG-ELECTRICAL AND ELECTRONICS ENGINEERS"
"35678",49,"Male","White","Florida","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35679",64,"Male","Asian","New Jersey","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"35680",105,"Female","White","Florida","1","CMM-WEB DEVELOPERS"
"35681",94,"Male","White","New Jersey","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35682",25,"Male","White","Wisconsin","1","CMM-DATABASE ADMINISTRATORS"
"35683",118,"Male","White","Florida","1","CMM-WEB DEVELOPERS"
"35684",80,"Male","White","Massachusetts","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"35685",103,"Female","Black","South Carolina","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35686",70,"Male","White","Ohio","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35687",86,"Female","White","Arkansas","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"35688",112,"Male","White","Massachusetts","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35689",115,"Female","Black","North Carolina","1","CMM-DATABASE ADMINISTRATORS"
"35690",338,"Female","White","Wisconsin","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"35691",27,"Male","White","Texas","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35692",75,"Male","White","Illinois","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35693",103,"Male","White","Michigan","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"35694",64,"Male","White","Maine","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"35695",60,"Female","White","Georgia","1","CMM-DATABASE ADMINISTRATORS"
"35696",60,"Male","Asian","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35697",78,"Male","Asian","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35698",108,"Male","White","Nebraska","1","CMM-WEB DEVELOPERS"
"35699",104,"Male","Asian","Washington","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35700",33,"Female","White","Texas","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"35701",91,"Female","White","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35702",65,"Male","Asian","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35703",90,"Male","Black","Louisiana","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"35704",123,"Female","Black","Nevada","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"35705",104,"Male","White","California","1","CMM-COMPUTER PROGRAMMERS"
"35706",159,"Male","White","California","1","CMM-COMPUTER PROGRAMMERS"
"35707",116,"Male","White","Massachusetts","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35708",71,"Male","Asian","California","1","ENG-ELECTRICAL AND ELECTRONICS ENGINEERS"
"35709",103,"Male","White","New Hampshire","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"35710",52,"Male","White","Louisiana","1","CMM-COMPUTER NETWORK ARCHITECTS"
"35711",118,"Male","White","Wisconsin","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35712",47,"Male","White","Texas","1","ENG-ELECTRICAL AND ELECTRONICS ENGINEERS"
"35713",99,"Male","White","Maryland","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"35714",82,"Male","White","Minnesota","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35715",139,"Male","White","Florida","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35716",75,"Male","White","Connecticut","1","ENG-ELECTRICAL AND ELECTRONICS ENGINEERS"
"35717",82,"Female","White","West Virginia","1","CMM-COMPUTER AND INFORMATION RESEARCH SCIENTISTS"
"35718",71,"Male","White","Texas","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"35719",67,"Male","White","North Carolina","1","CMM-COMPUTER PROGRAMMERS"
"35720",113,"Male","White","Texas","1","ENG-ELECTRICAL AND ELECTRONICS ENGINEERS"
"35721",212,"Male","Asian","Ohio","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35722",52,"Male","Asian","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35723",96,"Male","Asian","New York","1","CMM-COMPUTER PROGRAMMERS"
"35724",93,"Male","Asian","Virginia","1","CMM-DATABASE ADMINISTRATORS"
"35725",139,"Female","Asian","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35726",155,"Male","White","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"35727",182,"Male","White","Georgia","1","CMM-COMPUTER PROGRAMMERS"
"35728",177,"Male","Asian","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
